session_num,file_key,team_id,session_id,participant_id,condition,run_order,timestamp,message_content,route_mode,route_confidence,route_source,route_override_used,override_mode,route_archetype,route_rationale,is_slash_command,has_research_job
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:35:39.632Z,what abt u!,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-01,AI_ON,AB,2026-03-29T08:36:14.967Z,i think toa payoh has a lot of shopping hubs! good food and supermarkets with a lot of sports complexes,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode. Research score=0.08.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:36:17.617Z,That's great!,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:36:37.672Z,Ya think we can get a private residence with our budget?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-01,AI_ON,AB,2026-03-29T08:37:22.924Z,is toa payoh or bishan rent cheaper,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:37:40.922Z,yes please,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:37:49.019Z,yes please,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-02,AI_LIGHT,BA,2026-03-29T08:47:45.736Z,HAIIII,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_LIGHT,BA,2026-03-29T08:47:47.306Z,where shld we go? yayy,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-02,AI_LIGHT,BA,2026-03-29T08:48:04.781Z,LETS LIST DOWN SOME OF OUR DREAM TRAVEL DESTINATIONS,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_LIGHT,BA,2026-03-29T08:48:15.979Z,where is the safest country to go right now with the war going on,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-02,AI_LIGHT,BA,2026-03-29T08:48:40.597Z,greenland is fine huh,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-02,AI_LIGHT,BA,2026-03-29T08:48:56.807Z,have u considered the US greenland conflict or nah,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-02,AI_LIGHT,BA,2026-03-29T08:49:25.472Z,iceland sounds great!,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_LIGHT,BA,2026-03-29T08:49:50.217Z,how many days wld u suggest to go iceland for for the full tourist experience there,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-02,AI_LIGHT,BA,2026-03-29T08:50:31.107Z,give us a 3-5 day itinerary covering all the best spots,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-02,AI_LIGHT,BA,2026-03-29T08:50:58.860Z,whats the estimated budget,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_LIGHT,BA,2026-03-29T08:51:48.055Z,lets plan for a full day of day 4 from 9am to 9pm,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_LIGHT,BA,2026-03-29T08:52:13.307Z,are u sure all these places are close to each other?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-02,AI_LIGHT,BA,2026-03-29T08:52:41.464Z,whats the weather like,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_LIGHT,BA,2026-03-29T08:56:12.021Z,bruh stella said that she doesnt like nature.. we might need to replan the whole entire trip without nature or hiking...... where tf do u go shopping in iceland,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-02,AI_LIGHT,BA,2026-03-29T08:56:18.757Z,:0000000,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-02,AI_LIGHT,BA,2026-03-29T08:56:35.855Z,NOOOO I HATE STELLA,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-02,AI_LIGHT,BA,2026-03-29T08:57:20.302Z,"oh no, we need to rethink our plan",ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-02,AI_LIGHT,BA,2026-03-29T08:58:01.867Z,would these spots you recommended fit in our day 4 itinerary?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_LIGHT,BA,2026-03-29T08:58:08.505Z,"okay replan a trip with only hiking for 2 days and shopping for the rest of the 3 days. during the 2 days of hiking, give me 2 locations stella could go for shopping while we hike.",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/5 ai light/session-study-team-05-timeline.json,study-team-05,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-02,AI_LIGHT,BA,2026-03-29T08:58:33.925Z,ummarise,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
